transaction_id,customer_id,customer_name,customer_email,customer_country,product_id,product_name,product_category,product_price,quantity,amount,transaction_date
277,1,Customer_1,cust1@example.com,US,4,Keyboard,Accessories,100.0,3,300.0,2026-01-09
278,39,Customer_39,cust39@example.com,AU,4,Keyboard,Accessories,100.0,1,100.0,2025-12-20
279,23,Customer_23,cust23@example.com,CA,5,Mouse,Accessories,50.0,5,250.0,2025-01-18
280,10,Customer_10,cust10@example.com,CA,4,Keyboard,Accessories,100.0,1,100.0,2025-01-24
281,30,Customer_30,cust30@example.com,US,3,Monitor,Electronics,400.0,1,400.0,2025-09-10
282,25,Customer_25,cust25@example.com,UK,5,Mouse,Accessories,50.0,2,100.0,2025-05-26
283,39,Customer_39,cust39@example.com,AU,2,Phone,Electronics,800.0,2,1600.0,2025-08-07
284,18,Customer_18,cust18@example.com,US,3,Monitor,Electronics,400.0,4,1600.0,2025-08-19
285,44,Customer_44,cust44@example.com,UK,4,Keyboard,Accessories,100.0,1,100.0,2025-06-24
286,37,Customer_37,cust37@example.com,CA,2,Phone,Electronics,800.0,4,3200.0,2025-03-06
287,35,Customer_35,cust35@example.com,US,4,Keyboard,Accessories,100.0,3,300.0,2025-11-14
288,36,Customer_36,cust36@example.com,CA,1,Laptop,Electronics,1200.0,4,4800.0,2025-05-30
289,45,Customer_45,cust45@example.com,AU,3,Monitor,Electronics,400.0,1,400.0,2025-06-21
290,46,Customer_46,cust46@example.com,US,5,Mouse,Accessories,50.0,5,250.0,2025-05-07
291,48,Customer_48,cust48@example.com,AU,2,Phone,Electronics,800.0,3,2400.0,2025-05-27
292,21,Customer_21,cust21@example.com,US,1,Laptop,Electronics,1200.0,1,1200.0,2025-12-19
293,19,Customer_19,cust19@example.com,AU,5,Mouse,Accessories,50.0,5,250.0,2025-10-31
294,9,Customer_9,cust9@example.com,US,3,Monitor,Electronics,400.0,5,2000.0,2025-03-21
295,8,Customer_8,cust8@example.com,US,5,Mouse,Accessories,50.0,1,50.0,2025-05-22
296,45,Customer_45,cust45@example.com,AU,1,Laptop,Electronics,1200.0,2,2400.0,2025-11-01
297,31,Customer_31,cust31@example.com,CA,1,Laptop,Electronics,1200.0,2,2400.0,2025-03-20
298,35,Customer_35,cust35@example.com,US,5,Mouse,Accessories,50.0,1,50.0,2025-03-01
299,4,Customer_4,cust4@example.com,US,4,Keyboard,Accessories,100.0,3,300.0,2025-10-24
300,11,Customer_11,cust11@example.com,CA,2,Phone,Electronics,800.0,5,4000.0,2025-02-06
301,15,Customer_15,cust15@example.com,CA,3,Monitor,Electronics,400.0,2,800.0,2025-09-09
302,4,Customer_4,cust4@example.com,US,5,Mouse,Accessories,50.0,4,200.0,2025-08-09
303,28,Customer_28,cust28@example.com,CA,5,Mouse,Accessories,50.0,4,200.0,2025-09-12
304,4,Customer_4,cust4@example.com,US,1,Laptop,Electronics,1200.0,1,1200.0,2025-10-31
305,1,Customer_1,cust1@example.com,US,1,Laptop,Electronics,1200.0,5,6000.0,2025-10-17
306,44,Customer_44,cust44@example.com,UK,3,Monitor,Electronics,400.0,2,800.0,2025-10-22
307,15,Customer_15,cust15@example.com,CA,3,Monitor,Electronics,400.0,1,400.0,2025-04-24
308,38,Customer_38,cust38@example.com,AU,1,Laptop,Electronics,1200.0,5,6000.0,2025-10-04
309,30,Customer_30,cust30@example.com,US,2,Phone,Electronics,800.0,4,3200.0,2025-12-05
310,4,Customer_4,cust4@example.com,US,4,Keyboard,Accessories,100.0,2,200.0,2025-12-19
311,13,Customer_13,cust13@example.com,US,5,Mouse,Accessories,50.0,4,200.0,2025-08-12
312,29,Customer_29,cust29@example.com,AU,4,Keyboard,Accessories,100.0,3,300.0,2025-07-24
313,32,Customer_32,cust32@example.com,CA,2,Phone,Electronics,800.0,1,800.0,2025-10-10
314,2,Customer_2,cust2@example.com,US,2,Phone,Electronics,800.0,3,2400.0,2025-04-01
315,9,Customer_9,cust9@example.com,US,5,Mouse,Accessories,50.0,2,100.0,2025-01-29
316,2,Customer_2,cust2@example.com,US,3,Monitor,Electronics,400.0,2,800.0,2025-08-24
317,19,Customer_19,cust19@example.com,AU,1,Laptop,Electronics,1200.0,4,4800.0,2025-08-06
318,8,Customer_8,cust8@example.com,US,5,Mouse,Accessories,50.0,3,150.0,2025-09-09
319,8,Customer_8,cust8@example.com,US,2,Phone,Electronics,800.0,1,800.0,2025-07-16
320,48,Customer_48,cust48@example.com,AU,1,Laptop,Electronics,1200.0,4,4800.0,2025-03-28
321,13,Customer_13,cust13@example.com,US,5,Mouse,Accessories,50.0,4,200.0,2025-08-03
322,12,Customer_12,cust12@example.com,US,4,Keyboard,Accessories,100.0,1,100.0,2025-07-28
323,47,Customer_47,cust47@example.com,UK,3,Monitor,Electronics,400.0,2,800.0,2025-03-27
324,2,Customer_2,cust2@example.com,US,5,Mouse,Accessories,50.0,1,50.0,2025-09-14
325,4,Customer_4,cust4@example.com,US,4,Keyboard,Accessories,100.0,5,500.0,2025-02-19
326,35,Customer_35,cust35@example.com,US,5,Mouse,Accessories,50.0,5,250.0,2025-09-08
327,1,Customer_1,cust1@example.com,US,2,Phone,Electronics,800.0,4,3200.0,2025-06-15
328,1,Customer_1,cust1@example.com,US,4,Keyboard,Accessories,100.0,2,200.0,2025-11-02
329,33,Customer_33,cust33@example.com,US,3,Monitor,Electronics,400.0,1,400.0,2025-10-09
330,15,Customer_15,cust15@example.com,CA,1,Laptop,Electronics,1200.0,1,1200.0,2025-03-07
331,26,Customer_26,cust26@example.com,AU,5,Mouse,Accessories,50.0,3,150.0,2025-12-15
332,32,Customer_32,cust32@example.com,CA,1,Laptop,Electronics,1200.0,5,6000.0,2025-11-29
333,3,Customer_3,cust3@example.com,AU,5,Mouse,Accessories,50.0,3,150.0,2025-06-24
334,5,Customer_5,cust5@example.com,US,5,Mouse,Accessories,50.0,1,50.0,2025-12-22
335,23,Customer_23,cust23@example.com,CA,3,Monitor,Electronics,400.0,3,1200.0,2025-06-27
336,27,Customer_27,cust27@example.com,CA,1,Laptop,Electronics,1200.0,3,3600.0,2025-08-30
337,44,Customer_44,cust44@example.com,UK,5,Mouse,Accessories,50.0,4,200.0,2025-08-21
338,8,Customer_8,cust8@example.com,US,3,Monitor,Electronics,400.0,2,800.0,2025-08-08
339,48,Customer_48,cust48@example.com,AU,2,Phone,Electronics,800.0,2,1600.0,2025-12-03
340,4,Customer_4,cust4@example.com,US,1,Laptop,Electronics,1200.0,5,6000.0,2025-09-01
341,48,Customer_48,cust48@example.com,AU,1,Laptop,Electronics,1200.0,5,6000.0,2025-06-30
342,34,Customer_34,cust34@example.com,UK,2,Phone,Electronics,800.0,5,4000.0,2025-01-22
343,26,Customer_26,cust26@example.com,AU,2,Phone,Electronics,800.0,2,1600.0,2025-11-15
344,35,Customer_35,cust35@example.com,US,1,Laptop,Electronics,1200.0,1,1200.0,2025-03-23
345,1,Customer_1,cust1@example.com,US,4,Keyboard,Accessories,100.0,1,100.0,2025-03-09
346,34,Customer_34,cust34@example.com,UK,5,Mouse,Accessories,50.0,2,100.0,2025-03-11
347,43,Customer_43,cust43@example.com,AU,5,Mouse,Accessories,50.0,4,200.0,2025-10-21
348,34,Customer_34,cust34@example.com,UK,2,Phone,Electronics,800.0,3,2400.0,2025-07-27
349,43,Customer_43,cust43@example.com,AU,5,Mouse,Accessories,50.0,2,100.0,2025-06-29
350,19,Customer_19,cust19@example.com,AU,5,Mouse,Accessories,50.0,3,150.0,2025-03-02
351,20,Customer_20,cust20@example.com,AU,5,Mouse,Accessories,50.0,3,150.0,2025-11-25
352,40,Customer_40,cust40@example.com,UK,4,Keyboard,Accessories,100.0,5,500.0,2025-07-06
353,41,Customer_41,cust41@example.com,US,3,Monitor,Electronics,400.0,5,2000.0,2025-03-23
354,42,Customer_42,cust42@example.com,CA,4,Keyboard,Accessories,100.0,2,200.0,2025-06-19
355,24,Customer_24,cust24@example.com,CA,3,Monitor,Electronics,400.0,2,800.0,2025-12-16
356,41,Customer_41,cust41@example.com,US,2,Phone,Electronics,800.0,4,3200.0,2025-05-07
357,17,Customer_17,cust17@example.com,CA,2,Phone,Electronics,800.0,2,1600.0,2025-11-22
358,10,Customer_10,cust10@example.com,CA,2,Phone,Electronics,800.0,1,800.0,2025-05-14
359,34,Customer_34,cust34@example.com,UK,2,Phone,Electronics,800.0,5,4000.0,2025-03-29
360,34,Customer_34,cust34@example.com,UK,4,Keyboard,Accessories,100.0,1,100.0,2025-05-05
361,17,Customer_17,cust17@example.com,CA,4,Keyboard,Accessories,100.0,3,300.0,2025-03-01
362,27,Customer_27,cust27@example.com,CA,4,Keyboard,Accessories,100.0,4,400.0,2025-06-10
363,7,Customer_7,cust7@example.com,US,2,Phone,Electronics,800.0,5,4000.0,2025-02-04
364,38,Customer_38,cust38@example.com,AU,5,Mouse,Accessories,50.0,5,250.0,2025-09-25
365,39,Customer_39,cust39@example.com,AU,1,Laptop,Electronics,1200.0,2,2400.0,2025-05-19
366,45,Customer_45,cust45@example.com,AU,1,Laptop,Electronics,1200.0,3,3600.0,2025-10-10
367,42,Customer_42,cust42@example.com,CA,3,Monitor,Electronics,400.0,5,2000.0,2025-03-11
368,11,Customer_11,cust11@example.com,CA,1,Laptop,Electronics,1200.0,4,4800.0,2025-08-06
369,16,Customer_16,cust16@example.com,UK,2,Phone,Electronics,800.0,2,1600.0,2025-09-18
370,15,Customer_15,cust15@example.com,CA,5,Mouse,Accessories,50.0,2,100.0,2025-07-08
371,20,Customer_20,cust20@example.com,AU,4,Keyboard,Accessories,100.0,4,400.0,2025-10-28
372,23,Customer_23,cust23@example.com,CA,1,Laptop,Electronics,1200.0,5,6000.0,2025-09-27
373,43,Customer_43,cust43@example.com,AU,5,Mouse,Accessories,50.0,1,50.0,2025-11-02
374,28,Customer_28,cust28@example.com,CA,2,Phone,Electronics,800.0,2,1600.0,2025-06-10
375,2,Customer_2,cust2@example.com,US,5,Mouse,Accessories,50.0,4,200.0,2025-01-21
376,22,Customer_22,cust22@example.com,AU,3,Monitor,Electronics,400.0,1,400.0,2025-12-12
377,23,Customer_23,cust23@example.com,CA,2,Phone,Electronics,800.0,1,800.0,2025-09-24
378,22,Customer_22,cust22@example.com,AU,1,Laptop,Electronics,1200.0,5,6000.0,2025-01-12
379,12,Customer_12,cust12@example.com,US,4,Keyboard,Accessories,100.0,2,200.0,2025-03-18
380,11,Customer_11,cust11@example.com,CA,3,Monitor,Electronics,400.0,3,1200.0,2025-02-11
381,33,Customer_33,cust33@example.com,US,1,Laptop,Electronics,1200.0,5,6000.0,2025-08-05
382,21,Customer_21,cust21@example.com,US,3,Monitor,Electronics,400.0,3,1200.0,2025-10-29
383,46,Customer_46,cust46@example.com,US,3,Monitor,Electronics,400.0,2,800.0,2025-01-23
384,1,Customer_1,cust1@example.com,US,5,Mouse,Accessories,50.0,4,200.0,2025-11-09
385,23,Customer_23,cust23@example.com,CA,1,Laptop,Electronics,1200.0,4,4800.0,2025-07-19
386,48,Customer_48,cust48@example.com,AU,2,Phone,Electronics,800.0,2,1600.0,2025-08-22
387,12,Customer_12,cust12@example.com,US,5,Mouse,Accessories,50.0,1,50.0,2025-06-21
388,19,Customer_19,cust19@example.com,AU,4,Keyboard,Accessories,100.0,2,200.0,2025-05-21
389,20,Customer_20,cust20@example.com,AU,4,Keyboard,Accessories,100.0,3,300.0,2025-05-18
390,32,Customer_32,cust32@example.com,CA,3,Monitor,Electronics,400.0,2,800.0,2025-09-11
391,14,Customer_14,cust14@example.com,CA,5,Mouse,Accessories,50.0,3,150.0,2025-05-07
392,18,Customer_18,cust18@example.com,US,1,Laptop,Electronics,1200.0,3,3600.0,2025-08-22
393,39,Customer_39,cust39@example.com,AU,4,Keyboard,Accessories,100.0,1,100.0,2025-03-27
394,26,Customer_26,cust26@example.com,AU,1,Laptop,Electronics,1200.0,2,2400.0,2025-12-08
395,39,Customer_39,cust39@example.com,AU,1,Laptop,Electronics,1200.0,3,3600.0,2025-01-13
396,31,Customer_31,cust31@example.com,CA,4,Keyboard,Accessories,100.0,2,200.0,2025-12-06
397,2,Customer_2,cust2@example.com,US,2,Phone,Electronics,800.0,2,1600.0,2025-09-12
398,48,Customer_48,cust48@example.com,AU,4,Keyboard,Accessories,100.0,5,500.0,2025-01-19
399,44,Customer_44,cust44@example.com,UK,4,Keyboard,Accessories,100.0,3,300.0,2025-02-26
400,10,Customer_10,cust10@example.com,CA,5,Mouse,Accessories,50.0,5,250.0,2025-05-26
401,10,Customer_10,cust10@example.com,CA,5,Mouse,Accessories,50.0,5,250.0,2025-09-12
402,3,Customer_3,cust3@example.com,AU,5,Mouse,Accessories,50.0,1,50.0,2025-05-04
403,8,Customer_8,cust8@example.com,US,3,Monitor,Electronics,400.0,5,2000.0,2025-08-02
404,39,Customer_39,cust39@example.com,AU,2,Phone,Electronics,800.0,1,800.0,2025-06-07
405,17,Customer_17,cust17@example.com,CA,5,Mouse,Accessories,50.0,3,150.0,2025-05-11
406,50,Customer_50,cust50@example.com,UK,4,Keyboard,Accessories,100.0,3,300.0,2025-04-20
407,38,Customer_38,cust38@example.com,AU,1,Laptop,Electronics,1200.0,2,2400.0,2025-08-14
408,21,Customer_21,cust21@example.com,US,4,Keyboard,Accessories,100.0,5,500.0,2025-07-27
409,31,Customer_31,cust31@example.com,CA,1,Laptop,Electronics,1200.0,1,1200.0,2025-01-18
410,18,Customer_18,cust18@example.com,US,5,Mouse,Accessories,50.0,3,150.0,2025-03-02
411,15,Customer_15,cust15@example.com,CA,4,Keyboard,Accessories,100.0,2,200.0,2025-03-17
412,39,Customer_39,cust39@example.com,AU,5,Mouse,Accessories,50.0,1,50.0,2025-02-13
413,47,Customer_47,cust47@example.com,UK,5,Mouse,Accessories,50.0,3,150.0,2025-02-23
414,28,Customer_28,cust28@example.com,CA,1,Laptop,Electronics,1200.0,5,6000.0,2025-05-12
415,27,Customer_27,cust27@example.com,CA,2,Phone,Electronics,800.0,2,1600.0,2025-01-22
416,33,Customer_33,cust33@example.com,US,5,Mouse,Accessories,50.0,4,200.0,2025-06-16
417,42,Customer_42,cust42@example.com,CA,1,Laptop,Electronics,1200.0,2,2400.0,2025-06-12
418,30,Customer_30,cust30@example.com,US,3,Monitor,Electronics,400.0,2,800.0,2025-03-27
419,43,Customer_43,cust43@example.com,AU,2,Phone,Electronics,800.0,4,3200.0,2025-02-08
420,10,Customer_10,cust10@example.com,CA,5,Mouse,Accessories,50.0,3,150.0,2025-09-15
421,45,Customer_45,cust45@example.com,AU,5,Mouse,Accessories,50.0,5,250.0,2025-04-03
422,36,Customer_36,cust36@example.com,CA,5,Mouse,Accessories,50.0,5,250.0,2026-01-05
423,40,Customer_40,cust40@example.com,UK,3,Monitor,Electronics,400.0,4,1600.0,2025-10-02
424,35,Customer_35,cust35@example.com,US,5,Mouse,Accessories,50.0,1,50.0,2025-02-16
425,46,Customer_46,cust46@example.com,US,5,Mouse,Accessories,50.0,1,50.0,2025-03-13
426,11,Customer_11,cust11@example.com,CA,1,Laptop,Electronics,1200.0,5,6000.0,2025-03-17
427,14,Customer_14,cust14@example.com,CA,3,Monitor,Electronics,400.0,5,2000.0,2025-02-27
428,38,Customer_38,cust38@example.com,AU,3,Monitor,Electronics,400.0,2,800.0,2025-04-11
429,4,Customer_4,cust4@example.com,US,4,Keyboard,Accessories,100.0,5,500.0,2025-09-15
430,7,Customer_7,cust7@example.com,US,4,Keyboard,Accessories,100.0,5,500.0,2026-01-10
431,33,Customer_33,cust33@example.com,US,5,Mouse,Accessories,50.0,3,150.0,2025-10-19
432,9,Customer_9,cust9@example.com,US,5,Mouse,Accessories,50.0,4,200.0,2025-04-04
433,40,Customer_40,cust40@example.com,UK,2,Phone,Electronics,800.0,4,3200.0,2025-11-13
434,22,Customer_22,cust22@example.com,AU,1,Laptop,Electronics,1200.0,3,3600.0,2026-01-06
435,29,Customer_29,cust29@example.com,AU,2,Phone,Electronics,800.0,5,4000.0,2025-10-08
436,5,Customer_5,cust5@example.com,US,2,Phone,Electronics,800.0,4,3200.0,2025-02-22
437,4,Customer_4,cust4@example.com,US,5,Mouse,Accessories,50.0,5,250.0,2025-11-26
438,41,Customer_41,cust41@example.com,US,5,Mouse,Accessories,50.0,2,100.0,2025-09-27
439,27,Customer_27,cust27@example.com,CA,1,Laptop,Electronics,1200.0,4,4800.0,2025-12-27
440,45,Customer_45,cust45@example.com,AU,5,Mouse,Accessories,50.0,5,250.0,2026-01-10
441,12,Customer_12,cust12@example.com,US,3,Monitor,Electronics,400.0,2,800.0,2025-07-25
442,38,Customer_38,cust38@example.com,AU,2,Phone,Electronics,800.0,3,2400.0,2025-10-14
443,17,Customer_17,cust17@example.com,CA,3,Monitor,Electronics,400.0,5,2000.0,2025-12-05
444,8,Customer_8,cust8@example.com,US,4,Keyboard,Accessories,100.0,4,400.0,2025-07-24
445,13,Customer_13,cust13@example.com,US,1,Laptop,Electronics,1200.0,2,2400.0,2025-10-03
446,49,Customer_49,cust49@example.com,CA,5,Mouse,Accessories,50.0,5,250.0,2025-10-03
447,29,Customer_29,cust29@example.com,AU,5,Mouse,Accessories,50.0,1,50.0,2025-12-02
448,50,Customer_50,cust50@example.com,UK,5,Mouse,Accessories,50.0,1,50.0,2025-06-25
449,4,Customer_4,cust4@example.com,US,1,Laptop,Electronics,1200.0,4,4800.0,2025-06-09
450,14,Customer_14,cust14@example.com,CA,3,Monitor,Electronics,400.0,1,400.0,2025-04-15
451,7,Customer_7,cust7@example.com,US,5,Mouse,Accessories,50.0,2,100.0,2025-12-22
452,46,Customer_46,cust46@example.com,US,2,Phone,Electronics,800.0,5,4000.0,2025-04-30
453,25,Customer_25,cust25@example.com,UK,3,Monitor,Electronics,400.0,3,1200.0,2025-03-26
454,3,Customer_3,cust3@example.com,AU,2,Phone,Electronics,800.0,3,2400.0,2025-10-30
455,38,Customer_38,cust38@example.com,AU,5,Mouse,Accessories,50.0,4,200.0,2025-04-27
456,23,Customer_23,cust23@example.com,CA,5,Mouse,Accessories,50.0,4,200.0,2025-01-24
457,41,Customer_41,cust41@example.com,US,1,Laptop,Electronics,1200.0,3,3600.0,2025-04-15
458,45,Customer_45,cust45@example.com,AU,3,Monitor,Electronics,400.0,3,1200.0,2025-01-19
459,4,Customer_4,cust4@example.com,US,3,Monitor,Electronics,400.0,5,2000.0,2025-04-07
460,49,Customer_49,cust49@example.com,CA,4,Keyboard,Accessories,100.0,4,400.0,2025-09-04
461,45,Customer_45,cust45@example.com,AU,1,Laptop,Electronics,1200.0,5,6000.0,2025-04-13
462,26,Customer_26,cust26@example.com,AU,1,Laptop,Electronics,1200.0,4,4800.0,2025-02-04
463,45,Customer_45,cust45@example.com,AU,5,Mouse,Accessories,50.0,4,200.0,2025-06-11
464,5,Customer_5,cust5@example.com,US,3,Monitor,Electronics,400.0,4,1600.0,2025-11-13
465,29,Customer_29,cust29@example.com,AU,3,Monitor,Electronics,400.0,3,1200.0,2025-10-18
466,28,Customer_28,cust28@example.com,CA,5,Mouse,Accessories,50.0,4,200.0,2025-06-29
467,46,Customer_46,cust46@example.com,US,3,Monitor,Electronics,400.0,1,400.0,2025-11-03
468,16,Customer_16,cust16@example.com,UK,1,Laptop,Electronics,1200.0,5,6000.0,2025-02-06
469,23,Customer_23,cust23@example.com,CA,5,Mouse,Accessories,50.0,3,150.0,2026-01-02
470,1,Customer_1,cust1@example.com,US,5,Mouse,Accessories,50.0,1,50.0,2025-11-05
471,33,Customer_33,cust33@example.com,US,2,Phone,Electronics,800.0,3,2400.0,2026-01-07
472,4,Customer_4,cust4@example.com,US,1,Laptop,Electronics,1200.0,3,3600.0,2025-09-20
473,16,Customer_16,cust16@example.com,UK,2,Phone,Electronics,800.0,3,2400.0,2025-09-18
474,16,Customer_16,cust16@example.com,UK,3,Monitor,Electronics,400.0,5,2000.0,2025-06-15
475,41,Customer_41,cust41@example.com,US,1,Laptop,Electronics,1200.0,2,2400.0,2025-08-09
476,23,Customer_23,cust23@example.com,CA,1,Laptop,Electronics,1200.0,5,6000.0,2025-12-15
477,32,Customer_32,cust32@example.com,CA,3,Monitor,Electronics,400.0,3,1200.0,2025-07-11
478,41,Customer_41,cust41@example.com,US,1,Laptop,Electronics,1200.0,1,1200.0,2025-12-23
479,29,Customer_29,cust29@example.com,AU,1,Laptop,Electronics,1200.0,2,2400.0,2025-08-14
480,42,Customer_42,cust42@example.com,CA,4,Keyboard,Accessories,100.0,2,200.0,2025-08-19
481,20,Customer_20,cust20@example.com,AU,3,Monitor,Electronics,400.0,3,1200.0,2025-09-11
482,23,Customer_23,cust23@example.com,CA,3,Monitor,Electronics,400.0,4,1600.0,2025-08-27
483,20,Customer_20,cust20@example.com,AU,4,Keyboard,Accessories,100.0,5,500.0,2025-05-30
484,21,Customer_21,cust21@example.com,US,5,Mouse,Accessories,50.0,1,50.0,2025-02-08
485,10,Customer_10,cust10@example.com,CA,3,Monitor,Electronics,400.0,2,800.0,2025-06-12
486,15,Customer_15,cust15@example.com,CA,2,Phone,Electronics,800.0,2,1600.0,2025-09-26
487,10,Customer_10,cust10@example.com,CA,3,Monitor,Electronics,400.0,2,800.0,2025-09-13
488,41,Customer_41,cust41@example.com,US,2,Phone,Electronics,800.0,4,3200.0,2025-08-21
489,28,Customer_28,cust28@example.com,CA,5,Mouse,Accessories,50.0,1,50.0,2025-05-12
490,14,Customer_14,cust14@example.com,CA,2,Phone,Electronics,800.0,4,3200.0,2025-05-25
491,39,Customer_39,cust39@example.com,AU,5,Mouse,Accessories,50.0,2,100.0,2025-01-23
492,28,Customer_28,cust28@example.com,CA,2,Phone,Electronics,800.0,2,1600.0,2025-10-17
493,38,Customer_38,cust38@example.com,AU,5,Mouse,Accessories,50.0,1,50.0,2025-03-23
494,48,Customer_48,cust48@example.com,AU,2,Phone,Electronics,800.0,4,3200.0,2025-12-13
495,35,Customer_35,cust35@example.com,US,4,Keyboard,Accessories,100.0,5,500.0,2025-09-10
496,18,Customer_18,cust18@example.com,US,3,Monitor,Electronics,400.0,3,1200.0,2025-03-30
497,19,Customer_19,cust19@example.com,AU,1,Laptop,Electronics,1200.0,1,1200.0,2025-12-28
498,39,Customer_39,cust39@example.com,AU,4,Keyboard,Accessories,100.0,2,200.0,2025-09-08
499,7,Customer_7,cust7@example.com,US,5,Mouse,Accessories,50.0,2,100.0,2025-08-20
500,22,Customer_22,cust22@example.com,AU,4,Keyboard,Accessories,100.0,4,400.0,2025-12-20
501,46,Customer_46,cust46@example.com,US,5,Mouse,Accessories,50.0,4,200.0,2026-01-04
502,25,Customer_25,cust25@example.com,UK,5,Mouse,Accessories,50.0,5,250.0,2025-08-12
503,27,Customer_27,cust27@example.com,CA,4,Keyboard,Accessories,100.0,4,400.0,2025-03-13
504,10,Customer_10,cust10@example.com,CA,5,Mouse,Accessories,50.0,2,100.0,2025-09-11
505,1,Customer_1,cust1@example.com,US,4,Keyboard,Accessories,100.0,2,200.0,2025-07-05
506,1,Customer_1,cust1@example.com,US,5,Mouse,Accessories,50.0,4,200.0,2025-07-07
507,32,Customer_32,cust32@example.com,CA,4,Keyboard,Accessories,100.0,2,200.0,2025-10-26
508,24,Customer_24,cust24@example.com,CA,5,Mouse,Accessories,50.0,3,150.0,2025-01-28
509,27,Customer_27,cust27@example.com,CA,4,Keyboard,Accessories,100.0,5,500.0,2025-01-23
510,45,Customer_45,cust45@example.com,AU,5,Mouse,Accessories,50.0,2,100.0,2025-11-26
511,49,Customer_49,cust49@example.com,CA,3,Monitor,Electronics,400.0,4,1600.0,2025-05-03
